Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
50015733320234036120;10ª Turma;Desembargadora Federal GABRIELA SHIZUE SOARES DE ARAUJO;TRF - TERCEIRA REGIÃO;13/10/2025;E M E N T A PROCESSUAL CIVIL. PREVIDENCIÁRIO. EMBARGOS DE DECLARAÇÃO. ARTIGO 1.022 DO CPC. AUSÊNCIA DE VÍCIOS. INOVAÇÃO RECURSAL. IMPOSSIBILIDADE. PRINCÍPIO DO TANTUM DEVOLUTUM QUANTUM APPELLATUM. EMBARGOS REJEITADOS. RESTITUIÇÃO AO ERÁRIO. TEMA 692/STJ. NÃO CABIMENTO NO CASO. NATUREZA ALIMENTAR DO BENEFÍCIO. BOA FÉ DO BENEFICIÁRIO. DECISÃO RECORRIDA MANTIDA. AGRAVO INTERNO IMPROVIDO. 1. São cabíveis embargos de declaração quando o provimento jurisdicional padece de omissão, contradição ou...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5001573-33.2023.4.03.6120 RELATOR: Gab. 52 - DES. FED. GABRIELA ARAUJO APELANTE: MARIA EUNICE EVANGELISTA DE SOUZA Advogado do(a) APELANTE: JACIARA DE OLIVEIRA - SP318986-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5001573-33.2023.4.03.6120 RELATOR: Gab. 52 - DES. FED. GABRIELA ARAUJO...;Parcialmente deferido
50008686320224036122;10ª Turma;Desembargadora Federal GABRIELA SHIZUE SOARES DE ARAUJO;TRF - TERCEIRA REGIÃO;09/10/2025;E M E N T A PREVIDENCIÁRIO. APOSENTADORIA POR INCAPACIDADE PERMANENTE. ARTIGO 42, CAPUT E § 2º DA LEI 8.213/91. QUALIDADE DE SEGURADO. CARÊNCIA. INCAPACIDADE TOTAL E PERMANENTE. REQUISITOS PRESENTES. BENEFÍCIO DEVIDO. CONSECTÁRIOS. - São requisitos para a concessão da aposentadoria por incapacidade permanente, de acordo com o artigo 42, caput e § 2.º, da Lei n.º 8.213/91: 1) qualidade de segurado, 2) cumprimento da carência, quando for o caso, 3) incapacidade insuscetível de reabilitação...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5000868-63.2022.4.03.6122 RELATOR: Gab. 52 - DES. FED. GABRIELA ARAUJO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: NATANAEL DA SILVA DELFINO CURADOR: ADILSON DELFINO Advogados do(a) APELADO: CASSIA DE OLIVEIRA GUERRA - SP175263-N, OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº...;Parcialmente deferido
51344081720254039999;10ª Turma;Desembargadora Federal GABRIELA SHIZUE SOARES DE ARAUJO;TRF - TERCEIRA REGIÃO;13/10/2025;E M E N T A PREVIDENCIÁRIO. AUXÍLIO POR INCAPACIDADE TEMPORÁRIA. ARTIGOS 59 E 62 DA LEI 8.213/91. QUALIDADE DE SEGURADO. CARÊNCIA. CONTRIBUINTE FACULTATIVO DE BAIXA RENDA. INCAPACIDADE TOTAL E TEMPORÁRIA. REQUISITOS PRESENTES. BENEFÍCIO DEVIDO. SUCUMBÊNCIA RECURSAL. - Os requisitos para a concessão da aposentadoria por incapacidade permanente, de acordo com o artigo 42, caput e § 2.º, da Lei n.º 8.213/91, são: 1) qualidade de segurado, 2) cumprimento da carência, quando for o caso, 3)...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5134408-17.2025.4.03.9999 RELATOR: Gab. 52 - DES. FED. GABRIELA ARAUJO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: EVA BENEDITA DOS SANTOS MARTINS Advogado do(a) APELADO: SABRINA COSTA MARTINS - MS23353-A OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5134408-17.2025.4.03.9999 RELATOR: Gab. 52 - DES. FED. GABRIELA ARAUJO...;Parcialmente deferido
50151191720254030000;10ª Turma;Desembargadora Federal GABRIELA SHIZUE SOARES DE ARAUJO;TRF - TERCEIRA REGIÃO;13/10/2025;"E M E N T A PROCESSUAL CIVIL. PREVIDENCIÁRIO. GRATUIDADE DA JUSTIÇA. INDEFERIMENTO. DECLARAÇÃO DE HIPOSSUFICIÊNCIA. ARTIGO 99, § 3º., DO CPC. PRESUNÇÃO DE VERACIDADE NÃO ILIDIDA POR PROVA EM CONTRÁRIO. HIPOSSUFICIÊNCIA DEMONSTRADA. DECISÃO AGRAVADA REFORMADA. AGRAVO DE INSTRUMENTO PROVIDO. 1. O direito à gratuidade de justiça está previsto no artigo 5º, inciso LXXIV, da Constituição Federal, que assegura que ""o Estado prestará assistência jurídica integral e gratuita aos que comprovarem...";Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5015119-17.2025.4.03.0000 RELATOR: Gab. 52 - DES. FED. GABRIELA ARAUJO AGRAVANTE: AMIM DO NASCIMENTO JUNIOR Advogado do(a) AGRAVANTE: PEDRO HENRIQUE TAUBER ARAUJO - SP330527-N AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5015119-17.2025.4.03.0000 RELATOR: Gab. 52 - DES. FED....;Parcialmente deferido
50595008620254039999;10ª Turma;Desembargador Federal MARCOS MOREIRA DE CARVALHO;TRF - TERCEIRA REGIÃO;09/10/2025;E M E N T A Ementa: DIREITO PREVIDENCIÁRIO E PROCESSUAL CIVIL. EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL. BENEFÍCIO DE PRESTAÇÃO CONTINUADA. VALOR DE RENDA FAMILIAR INCLUINDO DÉCIMO TERCEIRO SALÁRIO. ALEGAÇÃO DE ALTERAÇÃO DA COMPOSIÇÃO FAMILIAR APÓS O REQUERIMENTO ADMINISTRATIVO. INEXISTÊNCIA DE OMISSÃO, CONTRADIÇÃO OU OBSCURIDADE. EMBARGOS REJEITADOS. I. CASO EM EXAME 1. Embargos de declaração opostos pela parte autora contra acórdão que negou provimento à apelação, mantendo a sentença de...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5059500-86.2025.4.03.9999 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA APELANTE: MARA SANTOS RAMIRO DE ANDRADE Advogado do(a) APELANTE: CRISTIANE PARREIRA RENDA DE OLIVEIRA CARDOSO - SP119377-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº...;Indeferido
51306243220254039999;10ª Turma;Desembargador Federal MARCOS MOREIRA DE CARVALHO;TRF - TERCEIRA REGIÃO;09/10/2025;E M E N T A Ementa: DIREITO PREVIDENCIÁRIO. APELAÇÃO CÍVEL. BENEFÍCIO ASSISTENCIAL. ART. 203, V, CF/88. LOAS. AUSÊNCIA DE DEFICIÊNCIA E DE MISERABILIDADE. NULIDADE DE PERÍCIA POR AUSÊNCIA DE ESPECIALIDADE. INOCORRÊNCIA. RECURSO DESPROVIDO. I. CASO EM EXAME 1. Apelação cível interposta contra sentença que julgou improcedente pedido de concessão de Benefício Assistencial de Prestação Continuada (BPC/LOAS), por ausência dos requisitos cumulativos de deficiência e miserabilidade. Perícia médica...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5130624-32.2025.4.03.9999 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA APELANTE: AGNALDO DE SOUZA Advogado do(a) APELANTE: ROSEMARIE GAZETTA MARCONATO - SP139831-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5130624-32.2025.4.03.9999...;Parcialmente deferido
50019987520234036115;10ª Turma;Desembargador Federal MARCOS MOREIRA DE CARVALHO;TRF - TERCEIRA REGIÃO;13/10/2025;E M E N T A PREVIDENCIÁRIO. APELAÇÃO. REVISÃO. TEMPO ESPECIAL. RUÍDO ACIMA DO LIMITE REGULAMENTAR. APOSENTADORIA ESPECIAL. REVISÃO DOS BENEFÍCIOS ORIGINÁRIO E DERIVADO. APELAÇÃO DO INSS DESPROVIDA. RECURSO ADESIVO DA AUTORA PROVIDO. 1. A autora formulou pedido administrativo de revisão em 20/11/2015, pendente de julgamento até o ajuizamento da ação revisional. Embora o prazo decadencial não seja convencionalmente passível de suspensão ou interrupção, o artigo 103 da Lei nº 8.213/1991...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5001998-75.2023.4.03.6115 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARIA APARECIDA SERAFIM BUENO Advogados do(a) APELADO: MARIA TERESA FIORINDO - SP270530-A, SUSIMARA REGINA ZORZO - SP335198-A OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5001998-75.2023.4.03.6115 RELATOR: Gab....;Parcialmente deferido
50276662620244030000;10ª Turma;Desembargador Federal MARCOS MOREIRA DE CARVALHO;TRF - TERCEIRA REGIÃO;13/10/2025;E M E N T A PROCESSUAL CIVIL. PREVIDENCIÁRIO. AGRAVO DE INSTRUMENTO. CUMPRIMENTO DE SENTENÇA. HONORÁRIOS DE ADVOGADO. BASE DE CÁLCULO. ERRO MATERIAL. INEXISTÊNCIA. PRECLUSÃO CONSUMATIVA. RECURSO DESPROVIDO. 1. Não há dúvidas de que o erro material ou de cálculo configura matéria de ordem pública, podendo ser alegado a qualquer tempo e grau de jurisdição. A máxima, porém, somente é válida para a modalidade temporal de preclusão, as demais modalidades - consumativa e lógica - incidem, sob pena...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5027666-26.2024.4.03.0000 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA AGRAVANTE: ALEXANDRINI ADVOGADOS ASSOCIADOS Advogado do(a) AGRAVANTE: ANDRE ALEXANDRINI - SP373240-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: INTERESSADO: NEUSA SCAPIM DE FREITAS PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma AGRAVO DE INSTRUMENTO (202) Nº...;Indeferido
50027942020244039999;10ª Turma;Desembargador Federal MARCOS MOREIRA DE CARVALHO;TRF - TERCEIRA REGIÃO;10/10/2025;E M E N T A Ementa: DIREITO PREVIDENCIÁRIO E PROCESSUAL CIVIL. AGRAVO INTERNO EM APELAÇÃO CÍVEL. PENSÃO POR MORTE. COMPROVAÇÃO DE UNIÃO ESTÁVEL. PROVA MATERIAL CORROBORADA POR TESTEMUNHAS. APLICAÇÃO DO § 5º DO ART. 16 DA LEI Nº 8.213/1991, COM REDAÇÃO DADA PELA LEI Nº 13.846/2019. RECURSO DESPROVIDO. I. CASO EM EXAME 1. Agravo interno interposto pelo INSS com fundamento no art. 1.021 do CPC, em face de decisão monocrática que negou provimento ao apelo da Autarquia Previdenciária. A decisão...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5002794-20.2024.4.03.9999 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARIA APARECIDA CAMPOS Advogado do(a) APELADO: DIONY ERICK DE SOUZA DA SILVA - MS24037-A OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5002794-20.2024.4.03.9999 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA...;Indeferido
50017055720174036102;10ª Turma;Desembargador Federal MARCOS MOREIRA DE CARVALHO;TRF - TERCEIRA REGIÃO;10/10/2025;E M E N T A PROCESSUAL CIVIL. PREVIDENCIÁRIO. APELAÇÃO. REEXAME DE CAUSA DECORRENTE DE RECURSO EXTRAORDINÁRIO. READEQUAÇÃO DE BENEFÍCIOS PREVIDENCIÁRIOS A NOVOS TETOS. APLICAÇÃO DA RAZÃO DETERMINANTE DO JULGAMENTO. JUÍZO DE RETRATAÇÃO NEGADO. 1. O Superior Tribunal de Justiça decidiu, em sede de recurso representativo de controvérsia (RESP 1.957.733, Tema 1.140, DJ 14/08/2024), que: a) a readequação dos benefícios previdenciários aos novos tetos trazidos pelas Emendas Constitucionais nº...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 10ª Turma APELAÇÃO CÍVEL (198) Nº 5001705-57.2017.4.03.6102 RELATOR: Gab. 36 - DES. FED. MARCOS MOREIRA APELANTE: ELIDE MARIA PILEGGI LIMA Advogados do(a) APELANTE: MARCUS VINICIUS MORAIS APPROBATO - SP373033-A, MARION SILVEIRA REGO - SP307042-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL PROCURADOR: PROCURADORIA-REGIONAL FEDERAL DA 3ª REGIÃO OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO...;Indeferido
50018468820194036140;5ª Turma;Desembargador Federal ANDRE CUSTODIO NEKATSCHALOW;TRF - TERCEIRA REGIÃO;09/10/2025;E M E N T A PENAL. PROCESSO PENAL. INSERÇÃO DE DADOS FALSOS EM SISTEMA DE INFORMAÇÕES. CERCEAMENTO DE DEFESA. NÃO RECONHECIDO. AUTORIA. COMPROVADA. ATIPICIDADE DA CONDUTA. AFASTADA. APELAÇÃO DESPROVIDA. 1. Autoria e materialidade comprovadas. 2. Cerceamento de defesa. Preliminar rejeitada. As diligências requeridas envolvem fatos e documentos que já eram de conhecimento do réu e da defesa antes do oferecimento da denúncia, devendo os requerimentos ter sido efetuados em momento anterior,...;Acórdão;APELAÇÃO CRIMINAL ..SIGLA_CLASSE: ApCrim;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 5ª Turma APELAÇÃO CRIMINAL (417) Nº 5001846-88.2019.4.03.6140 RELATOR: Gab. 15 - DES. FED. ANDRÉ NEKATSCHALOW APELANTE: ROBERTO PITOSCIA Advogados do(a) APELANTE: ANA CAROLINA DE MELLO SAID DE MORAES - SP467423-A, CAROLINA PRADO DOMINGUES DE OLIVEIRA BELLEZA - SP519510-A, GABRIELA VIANNA VON BENTZEEN DUARTE MACHADO - SP453133-A, MARIA JAMILE JOSE - SP257047-A, MARIANA COELHO DIAS - ES35565-A, VICTOR HUGO OLIVA NEGRAO - SP459200-A...;Indeferido
50016262220204036119;3ª Turma;Desembargador Federal NERY DA COSTA JUNIOR;TRF - TERCEIRA REGIÃO;13/10/2025;"Autos:APELAÇÃO / REMESSA NECESSÁRIA - 5001626-22.2020.4.03.6119Requerente:UNIÃO FEDERAL e outrosRequerido:LUIZ ANTONIO SCAVONE FERRARI Ementa: DIREITO ADMINISTRATIVO. AÇÃO CIVIL PÚBLICA. IMPROBIDADE ADMINISTRATIVA. AUDITOR FISCAL DA RECEITA FEDERAL. OPERAÇÃO ""TREM FANTASMA"". PRELIMINAR DE PRESCRIÇÃO AFASTADA. IRRETROATIVIDADE DO NOVO REGIME PRESCRICIONAL DA LEI 14.230/2021. TEMA 1.199/STF. ANÁLISE DO MÉRITO. TEORIA DA CAUSA MADURA. AUSÊNCIA DE PROVA DE DOLO OU MÁ-FÉ DO APELADO. IMPROCEDÊNCIA...";Acórdão;APELAÇÃO / REMESSA NECESSÁRIA ..SIGLA_CLASSE: ApelRemNec;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 3ª Turma APELAÇÃO / REMESSA NECESSÁRIA (1728) Nº 5001626-22.2020.4.03.6119 RELATOR: Gab. 07 - DES. FED. NERY JÚNIOR APELANTE: UNIÃO FEDERAL, MINISTERIO PUBLICO FEDERAL - PR/SP APELADO: LUIZ ANTONIO SCAVONE FERRARI Advogado do(a) APELADO: MAURIZIO COLOMBA - SP94763-A OUTROS PARTICIPANTES: JUIZO RECORRENTE: SUBSEÇÃO JUDICIÁRIA DE GUARULHOS/SP - 4ª VARA FEDERAL PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região3ª Turma APELAÇÃO /...;Parcialmente deferido
50103410420254030000;3ª Turma;Desembargador Federal RUBENS ALEXANDRE ELIAS CALIXTO;TRF - TERCEIRA REGIÃO;07/10/2025;E M E N T A AGRAVO DE INSTRUMENTO. MANDADO DE SEGURANÇA. BENEFÍCIO PREVIDENCIÁRIO. ERRO DOS DADOS CADASTRAIS DA SEGURADA. NECESSIDADE DE ESCLARECIMENTOS SOBRE ALEGADO ERRO. RECURSO DESPROVIDO. - Mandado de segurança impetrado com o objetivo de corrigir erro material constante na carta de concessão do benefício previdenciário de pensão por morte concedida desde o ano de 2013. - Segundo narrado pela impetrante agravante, houve duplicação indevida dos dados cadastrais da autora no sistema do...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 3ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5010341-04.2025.4.03.0000 RELATOR: Gab. 46 - DES. FED. RUBENS CALIXTO AGRAVANTE: MARIA DO SOCORRO CABRAL MOURA Advogado do(a) AGRAVANTE: SILVIA MARIA PINCINATO DOLLO - SP145959-N AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: FISCAL DA LEI: MINISTERIO PUBLICO FEDERAL - PR/SP PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região3ª Turma AGRAVO DE INSTRUMENTO (202) Nº...;Indeferido
50136226520254030000;9ª Turma;Desembargadora Federal DALDICE MARIA SANTANA DE ALMEIDA;TRF - TERCEIRA REGIÃO;09/10/2025;Autos:AGRAVO DE INSTRUMENTO - 5013622-65.2025.4.03.0000Requerente:ANTONIO DE PADUA OLIVEIRARequerido:INSTITUTO NACIONAL DO SEGURO SOCIAL Ementa: DIREITO PREVIDENCIÁRIO E PROCESSUAL CIVIL. AGRAVO DE INSTRUMENTO. APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO. RECONHECIMENTO DE ATIVIDADE ESPECIAL. COISA JULGADA MATERIAL. EFICÁCIA PRECLUSIVA. EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DE MÉRITO. RECURSO DESPROVIDO. I. CASO EM EXAME Agravo de instrumento interposto contra decisão que extinguiu, sem resolução...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 9ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5013622-65.2025.4.03.0000 RELATOR: Gab. 31 - DES. FED. DALDICE SANTANA AGRAVANTE: ANTONIO DE PADUA OLIVEIRA Advogado do(a) AGRAVANTE: DANILO SCHETTINI RIBEIRO LACERDA - SP339850-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região9ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5013622-65.2025.4.03.0000 RELATOR: Gab. 31 - DES. FED....;Parcialmente deferido
50779816820234039999;9ª Turma;Desembargadora Federal DALDICE MARIA SANTANA DE ALMEIDA;TRF - TERCEIRA REGIÃO;09/10/2025;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. UNIÃO ESTÁVEL. CONJUNTO PROBATÓRIO INSUFICIENTE. REQUISITOS NÃO PREENCHIDOS. BENEFÍCIO INDEVIDO. INVERSÃO DA SUCUMBÊNCIA. - Em atenção ao princípio tempus regit actum, aplica-se, no tocante à concessão da pensão por morte, a lei vigente à época do fato que o originou, qual seja, a da data do óbito. - São requisitos para a obtenção de pensão por morte: a condição de dependente e a qualidade de segurado do falecido (artigos 74 a 79 da Lei n....;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 9ª Turma APELAÇÃO CÍVEL (198) Nº 5077981-68.2023.4.03.9999 RELATOR: Gab. 31 - DES. FED. DALDICE SANTANA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARIA ROSA DE OLIVEIRA Advogado do(a) APELADO: BRENNO MINATTI - SP265237-N OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região9ª Turma APELAÇÃO CÍVEL (198) Nº 5077981-68.2023.4.03.9999 RELATOR: Gab. 31 - DES. FED. DALDICE SANTANA APELANTE: INSTITUTO...;Parcialmente deferido
50532039720244039999;9ª Turma;Desembargadora Federal CRISTINA NASCIMENTO DE MELO;TRF - TERCEIRA REGIÃO;10/10/2025;E M E N T A DIREITO PREVIDENCIÁRIO. APELAÇÃO CÍVEL. REVISÃO DE APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO. FIXAÇÃO DA DIB. TERMO INICIAL DOS EFEITOS FINANCEIROS. TEMA 1.124/STJ. PARCIAL CONTINUIDADE DO PROCESSO. RECURSO PARCIALMENTE PROVIDO. I. CASO EM EXAME Apelação cível interposta por segurado contra sentença que julgou improcedente pedido de revisão de aposentadoria por tempo de contribuição, visando ao reconhecimento da especialidade de períodos laborais e à fixação da Data de Início do...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 9ª Turma APELAÇÃO CÍVEL (198) Nº 5053203-97.2024.4.03.9999 RELATOR: Gab. 30 - DES. FED. CRISTINA MELO APELANTE: ELIAS SINESIO DE OLIVEIRA Advogados do(a) APELANTE: FABIANO DA SILVA DARINI - SP229209-N, HENRIQUE AYRES SALEM MONTEIRO - SP191283-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região9ª Turma APELAÇÃO CÍVEL (198) Nº 5053203-97.2024.4.03.9999 RELATOR:...;Parcialmente deferido
50148725320214036183;9ª Turma;Desembargadora Federal CRISTINA NASCIMENTO DE MELO;TRF - TERCEIRA REGIÃO;09/10/2025;E M E N T A DIREITO PREVIDENCIÁRIO. AGRAVO INTERNO. COMPLEMENTAÇÃO DE CONTRIBUIÇÕES PREVIDENCIÁRIAS. QUALIDADE DE SEGURADO. PENSÃO POR MORTE. NULIDADE DA SENTENÇA POR NEGATIVA DE PRESTAÇÃO JURISDICIONAL. AGRAVO INTERNO DESPROVIDO. I. CASO EM EXAME 1. Agravo interno interposto pelo INSS, com fundamento no art. 1.021 do CPC, contra decisão monocrática que deu provimento à apelação da parte autora para reconhecer a nulidade da sentença e determinar o retorno dos autos à Vara de origem, a fim de...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 9ª Turma APELAÇÃO CÍVEL (198) Nº 5014872-53.2021.4.03.6183 RELATOR: Gab. 30 - DES. FED. CRISTINA MELO APELANTE: CLEUDELCIS RODRIGUES ROCHA DE SOUZA Advogado do(a) APELANTE: VICTOR HUGO COELHO MARTINS - SP417247-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região9ª Turma APELAÇÃO CÍVEL (198) Nº 5014872-53.2021.4.03.6183 RELATOR: Gab. 30 - DES. FED. CRISTINA...;Parcialmente deferido
50564336020184039999;9ª Turma;Desembargadora Federal CRISTINA NASCIMENTO DE MELO;TRF - TERCEIRA REGIÃO;10/10/2025;E M E N T A DIREITO PREVIDENCIÁRIO. AGRAVO INTERNO. RECONHECIMENTO DE ATIVIDADE ESPECIAL. EXPOSIÇÃO A AGENTES NOCIVOS. RUÍDO E AGENTES QUÍMICOS. UTILIZAÇÃO DE EPI. POSSIBILIDADE DE CONVERSÃO DO TEMPO ESPECIAL. MANUTENÇÃO DA DECISÃO MONOCRÁTICA. AGRAVO DESPROVIDO. I. CASO EM EXAME 1. Agravo interno interposto pelo INSS contra decisão monocrática que deu parcial provimento à apelação da autarquia para excluir o reconhecimento da especialidade do período de 19/02/1979 a 18/06/1984, mantendo,...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 9ª Turma APELAÇÃO CÍVEL (198) Nº 5056433-60.2018.4.03.9999 RELATOR: Gab. 30 - DES. FED. CRISTINA MELO APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL APELADO: DEJANIR PINHEIRO DA SILVEIRA Advogados do(a) APELADO: GRAZIELA ROLIM SCATENA - SP328184-N, LUCIO AUGUSTO MALAGOLI - SP134072-A OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região9ª Turma APELAÇÃO CÍVEL (198) Nº 5056433-60.2018.4.03.9999 RELATOR: Gab. 30 -...;Parcialmente deferido
