Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
50072452320214036110;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. AUXÍLIO-ACIDENTE. AUSÊNCIA DE REDUÇÃO DA CAPACIDADE LABORATIVA PARA AS ATIVIDADES HABITUAIS. PREVALÊNCIA DO LAUDO PERICIAL JUDICIAL. IMPOSSIBILIDADE DE CONCESSÃO DO BENEFÍCIO. - A concessão do benefício de auxílio-acidente está condicionada ao preenchimento dos requisitos legais previstos no art. 86 da Lei n° 8.213/91 - quais sejam, qualidade de segurado e redução da capacidade para o trabalho que habitualmente exercia em decorrência de acidente. - Constatada pela...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5007245-23.2021.4.03.6110 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: JOSE APARECIDO MACEDO DE ARAUJO Advogados do(a) APELADO: CAMILA PILLA BARROSO - SP419985-A, MILENA APARECIDA DA LUZ TOZI - SP411817-A OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5007245-23.2021.4.03.6110 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE:...;Parcialmente deferido
50067427120174036100;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;27/11/2023;"E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. CANCELAMENTO DE BENEFÍCIO. PEDIDO DE REPETIÇÃO DE INDÉBITO. ERRO ADMINISTRATIVO. RESP 1.381.734/RN - TESE 979 DO E. STJ. NÃO CABIMENTO. VERBAS ALIMENTARES. BOA-FÉ. IRREPETIBILIDADE. - Aplicação da Tese 979 do E. STJ: ""Com relação aos pagamentos indevidos aos segurados decorrentes de erro administrativo (material ou operacional), não embasado em interpretação errônea ou equivocada da lei pela Administração, são...";Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5006742-71.2017.4.03.6100 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: LARISSA MORENO DRUMOND, CAMILA MORENO DRUMOND OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5006742-71.2017.4.03.6100 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: LARISSA MORENO DRUMOND, CAMILA MORENO...;Parcialmente deferido
52275140920204039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. PROVA DOCUMENTAL. ESCRITURA PÚBLICA DE UNIÃO ESTÁVEL. COMPROVADA A UNIÃO ESTÁVEL. CONCESSÃO DO BENEFÍCIO. PAGAMENTO DE VALORES ATRASADOS. CORREÇÃO MONETÁRIA. HONORÁRIOS. - O conjunto probatório evidencia que a união estável foi pública, contínua e duradoura, por muito mais que 2 anos, cabendo reconhecer que a autora foi companheira do segurado até o óbito dele. - A correção monetária das parcelas vencidas se dará nos...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5227514-09.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: PAULO SERGIO DE ASSIS Advogado do(a) APELADO: VALDIR RAUL DE MELLO - SP159802-N OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5227514-09.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: PAULO...;Parcialmente deferido
50057776020224039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ÓBITO POSTERIOR AO ADVENTO DA LEI N.º 13.846/2019. UNIÃO ESTÁVEL. AUSÊNCIA DE PROVA MATERIAL. - Em que pese os depoimentos das testemunhas afirmarem o relacionamento entre a autora e o de cujus, não há nos autos início de prova material hábil a comprovar tal fato em período não superior a 24 (vinte e quatro) meses anterior à data do óbito, a teor do disposto no § 5º do artigo 16 da Lei nº 8.213/91, na redação dada pela Lei 13.846/2019.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5005777-60.2022.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: SUELI BENEDITA DE SA Advogado do(a) APELADO: DANILA BALSANI CAVALCANTE - MS18297-A OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5005777-60.2022.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: SUELI...;Indeferido
50005984320204036111;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. AUXÍLIO-DOENÇA. APOSENTADORIA POR INVALIDEZ. NÃO COMPROVAÇÃO DOS REQUISITOS NECESSÁRIOS. IMPOSSIBILIDADE DE CONCESSÃO DO BENEFÍCIO. - Qualidade de segurado não comprovada nos termos do artigo 15, inciso II, da Lei nº 8.213/91. - Reconhecimento da improcedência do pedido formulado.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5000598-43.2020.4.03.6111 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: FLORIPES DOMINGUES DA SILVA PEDRO, RAFAELA FERNANDA PEDRO Advogado do(a) APELANTE: GISLAINE DE GIULI PEREIRA TRENTINI - SP253291-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5000598-43.2020.4.03.6111 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: FLORIPES...;Indeferido
50037714620234039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. COMPROVAÇÃO DOS REQUISITOS NECESSÁRIOS. CONCESSÃO DO BENEFÍCIO. - O conjunto probatório é suficiente para ensejar a concessão do benefício vindicado. - Reconhecimento da procedência do pedido formulado. - Tratando-se de menor absolutamente incapaz, o termo inicial do benefício, bem como do seu pagamento, deve ser fixado na data do óbito. - Apelo da parte autora provido.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5003771-46.2023.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: ADRIANA TEIXEIRA MARTIM Advogado do(a) APELANTE: WILIMAR BENITES RODRIGUES - MS7642-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5003771-46.2023.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: ADRIANA TEIXEIRA MARTIM Advogado do(a) APELANTE: WILIMAR...;Parcialmente deferido
53162803820204039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;17/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. FILHO INVÁLIDO MAIOR DE 21 ANOS. POSSIBILIDADE. COMPROVAÇÃO DOS REQUISITOS NECESSÁRIOS. CONCESSÃO DO BENEFÍCIO. - Não conhecimento do reexame necessário, conforme disposto no art. 496, § 3.º, inciso I, do Código de Processo Civil, que afasta a exigência do duplo grau de jurisdição quando a condenação ou o proveito econômico for inferior a 1.000 salários mínimos. - Prevalência da regra geral prevista no caput do art....;Acórdão;APELAÇÃO / REMESSA NECESSÁRIA ..SIGLA_CLASSE: ApelRemNec;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO / REMESSA NECESSÁRIA (1728) Nº 5316280-38.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: ADIJALMA GONCALVES DE OLIVEIRA Advogado do(a) APELADO: RUBENS ROBELIO PEREIRA - SP281710-N OUTROS PARTICIPANTES: APELAÇÃO / REMESSA NECESSÁRIA (1728) Nº 5316280-38.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL...;Parcialmente deferido
51688842320214039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;17/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. FILHO INVÁLIDO MAIOR DE 21 ANOS. ERROR IN PROCEDENDO. ANULAÇÃO DA SENTENÇA. - Pedido efetuado pelo autor, antes da citação, que não foi recebido como emenda à inicial, a qual tampouco foi determinada. - Sentença extra petita, em virtude de error in procedendo. - Anulação da sentença de ofício, restando prejudicada a apelação da autarquia.;Acórdão;APELAÇÃO / REMESSA NECESSÁRIA ..SIGLA_CLASSE: ApelRemNec;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO / REMESSA NECESSÁRIA (1728) Nº 5168884-23.2021.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARCIO LUIZ DA CRUZ Advogado do(a) APELADO: SELMA LOPES RESENDE FELISBINO - SP365131-N OUTROS PARTICIPANTES: APELAÇÃO / REMESSA NECESSÁRIA (1728) Nº 5168884-23.2021.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO...;Indeferido
50474061420224039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;17/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE PARA NETO. ART. 74 DA LEI N.º 8.213/91. NÃO COMPROVAÇÃO DOS REQUISITOS NECESSÁRIOS. IMPOSSIBILIDADE DE CONCESSÃO DO BENEFÍCIO. - Nos termos do artigo 74 da Lei n.º 8.213/91, dois são os requisitos para a concessão do benefício de pensão por morte, quais sejam: a qualidade de segurado do falecido e a dependência econômica do beneficiário postulante. - A Lei nº 9.528/97 alterou a redação original do art. 16, § 2.º da Lei de Benefícios para excluir o...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5047406-14.2022.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: LUCAS VINICIUS DOS SANTOS SIQUEROLI REPRESENTANTE: ITAMAR FRANCO SIQUEROLI SOBREIRA Advogados do(a) APELANTE: JERONIMO JOSE DOS SANTOS JUNIOR - SP310701-N, APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5047406-14.2022.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA...;Indeferido
52843673820204039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. PROVA DOCUMENTAL. ESCRITURA PÚBLICA DE UNIÃO ESTÁVEL. COMPROVADA A UNIÃO ESTÁVEL. CONCESSÃO DO BENEFÍCIO. - O conjunto probatório evidencia que a união estável foi pública, contínua e duradoura, por muito mais que 2 anos, cabendo reconhecer que a autora foi companheira do segurado até o óbito dele.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5284367-38.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: MARIA EURIPDES DOS SANTOS Advogado do(a) APELADO: GETULIO CARDOZO DA SILVA - SP70121-N OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5284367-38.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO:...;Indeferido
50022096320194036144;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;17/11/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. ART. 74 DA LEI N.º 8.213/91. COMPROVAÇÃO DOS REQUISITOS NECESSÁRIOS. CONCESSÃO DO BENEFÍCIO. - A prova produzida é suficiente para ensejar a concessão do benefício vindicado, eis que demonstrada a carência exigida, a qualidade de segurado do falecido e a convivência da autora com o de cujus. - Reconhecimento da procedência do pedido formulado.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5002209-63.2019.4.03.6144 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: QUELI REGINA LIMA GUERRA Advogados do(a) APELADO: BRUNA FELIS ALVES - SP374388-A, DANIELA APARECIDA FLAUSINO - SP241171-A OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5002209-63.2019.4.03.6144 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL...;Indeferido
50563625320214039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;16/11/2023;E M E N T A PREVIDENCIÁRIO. APOSENTADORIA POR IDADE HÍBRIDA. ART. 48, §§ 3.º e 4.º, DA LEI N.º 8.213/91. COMPROVAÇÃO DA ATIVIDADE DE RURÍCOLA. PREENCHIMENTO DOS REQUISITOS PARA A CONCESSÃO DO BENEFÍCIO. - A atividade rural deve ser demonstrada por meio de início de prova material, aliada à prova testemunhal. - O conjunto probatório é suficiente a ensejar o reconhecimento do tempo de serviço na condição de rurícola, circunstância que, somada ao período de trabalho urbano, autoriza a concessão...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5056362-53.2021.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: DIRMA JANDIRA CAMPANHOLO Advogados do(a) APELADO: ARNALDO APARECIDO OLIVEIRA - SP117426-N, INES REGINA NEUMANN OLIVEIRA - SP115788-N OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5056362-53.2021.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO...;Parcialmente deferido
50667158420234039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;16/11/2023;E M E N T A PREVIDENCIÁRIO. APOSENTADORIA POR IDADE HÍBRIDA. ART. 48, §§ 3.º e 4.º, DA LEI N.º 8.213/91. COMPROVAÇÃO DA ATIVIDADE DE RURÍCOLA. PREENCHIMENTO DOS REQUISITOS PARA A CONCESSÃO DO BENEFÍCIO. - A atividade rural deve ser demonstrada por meio de início de prova material, aliada à prova testemunhal. - O conjunto probatório é suficiente a ensejar o reconhecimento do tempo de serviço na condição de rurícola, circunstância que, somada ao período de trabalho urbano, autoriza a concessão...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5066715-84.2023.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: GERALDA DA SILVA SOUZA Advogado do(a) APELANTE: FABIANA CRISTINA MACHADO ABELO - SP265851-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5066715-84.2023.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: GERALDA DA SILVA SOUZA Advogado do(a) APELANTE:...;Parcialmente deferido
52693635820204039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;16/11/2023;E M E N T A PREVIDENCIÁRIO. APOSENTADORIA POR IDADE HÍBRIDA. ART. 48, §§ 3.º e 4.º, DA LEI N.º 8.213/91. COMPROVAÇÃO DA ATIVIDADE DE RURÍCOLA. PREENCHIMENTO DOS REQUISITOS PARA A CONCESSÃO DO BENEFÍCIO. - A atividade rural deve ser demonstrada por meio de início de prova material, aliada à prova testemunhal. - O conjunto probatório é suficiente a ensejar o reconhecimento do tempo de serviço na condição de rurícola, circunstância que, somada ao período de trabalho urbano, autoriza a concessão...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5269363-58.2020.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS SUCEDIDO: MARIA NAZARE DE SOUZA APELADO: JOAO EVANGELISTA DE SOUZA Advogados do(a) APELADO: ANDREA SUTANA DIAS - SP146525-A, LUIZ HENRIQUE DA CUNHA JORGE - SP183424-A Advogados do(a) SUCEDIDO: ANDREA SUTANA DIAS - SP146525-A, LUIZ HENRIQUE DA CUNHA JORGE - SP183424-A OUTROS...;Parcialmente deferido
50057805120214036183;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;16/11/2023;E M E N T A PREVIDENCIÁRIO. BENEFÍCIO PREVIDENCIÁRIO POR INCAPACIDADE. INCAPACIDADE TOTAL E PERMANENTE RECONHECIDA. JULGAMENBTO ULTRA PETITA. CÁLCULO DA RMI. - No que tange a data de início do benefício verifica-se que a r. sentença incorreu em julgamento ultra petita, sendo é induvidosa a necessidade de sua adequação aos limites do pedido, de forma que a DIB do benefício deve ser fixada em 7/8/2019, data seguinte à da cessação administrativa, ocorrida em 6/8/2019. - O cálculo do benefício...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5005780-51.2021.4.03.6183 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: ELCIA REGINA ALMEIDA FERREIRA Advogado do(a) APELADO: CELIA ROSA RODRIGUES DA SILVA - SP275440-A OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5005780-51.2021.4.03.6183 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS...;Parcialmente deferido
50036216520234039999;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. APOSENTADORIA POR INVALIDEZ. MANUTENÇÃO DA QUALIDADE DE SEGURADO. INCAPACIDADE PARCIAL E PERMANENTE RECONHECIDA. CONCESSÃO DO BENEFÍCIO. - Satisfeitos os requisitos legais previstos no art. 42 da Lei n° 8.213/91 - quais sejam, qualidade de segurado, incapacidade total e permanente e cumprimento do período de carência (12 meses) - é de rigor a concessão de aposentadoria por invalidez. - Necessária a contextualização do indivíduo para a aferição da incapacidade...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma APELAÇÃO CÍVEL (198) Nº 5003621-65.2023.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: SUELI RODRIGUES DE OLIVEIRA Advogado do(a) APELADO: MATEUS ROSSI MUNHOZ - MS23166-A OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5003621-65.2023.4.03.9999 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: SUELI...;Parcialmente deferido
50110649120234030000;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PROCESSUAL CIVIL. AGRAVO DE INSTRUMENTO. CUMPRIMENTO DE SENTENÇA. HONORÁRIOS ADVOCATÍCIOS PRÓPRIOS DA EXECUÇÃO. CRÉDITO A SER PAGO MEDIANTE EXPEDIÇÃO DE RPV. BASE DE CÁLCULO. DIFERENÇA ENTRE O VALOR APRESENTADO E O HOMOLOGADO. - O Código de Processo Civil possibilita a condenação ao pagamento de honorários advocatícios na fase de cumprimento de sentença, conforme disposto no art. 85, § 1.º. - A inexistência de impugnação é importante nos casos de cumprimento de...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5011064-91.2023.4.03.0000 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA AGRAVANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS Advogado do(a) AGRAVANTE: CAMILA DE CARVALHO MONTEIRO - MS20100-N AGRAVADO: OTAVIO JOENK Advogados do(a) AGRAVADO: ARNO ADOLFO WEGNER - MS12714-A, MERIDIANE TIBULO WEGNER - MS10627-A OUTROS PARTICIPANTES: AGRAVO DE INSTRUMENTO (202) Nº 5011064-91.2023.4.03.0000 RELATOR:...;Parcialmente deferido
50172304220234030000;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;E M E N T A PREVIDENCIÁRIO. PROCESSUAL CIVIL. AGRAVO DE INSTRUMENTO. CUMPRIMENTO DE SENTENÇA. PRINCÍPIO DA FIDELIDADE AO TÍTULO. COISA JULGADA RELATIVA À REVISÃO DE BENEFÍCIO PREVIDENCIÁRIO. IMPOSSIBILIDADE DE EXTENSÃO PARA ABARCAR CRÉDITO DE BENEFÍCIO DERIVADO. - O cumprimento de sentença diz respeito à demanda previdenciária intentada para a revisão do benefício previdenciário de aposentadoria. - A discordância em relação aos cálculos apresentados pela parte credora se deveu ao fato de...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5017230-42.2023.4.03.0000 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA AGRAVANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS AGRAVADO: EVANILDE GOMES MOVIO Advogado do(a) AGRAVADO: SILVIA REGINA ALPHONSE - SP131044-N OUTROS PARTICIPANTES: AGRAVO DE INSTRUMENTO (202) Nº 5017230-42.2023.4.03.0000 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA AGRAVANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS...;Parcialmente deferido
50100362520224030000;8ª Turma;JUÍZA CONVOCADA VANESSA VIEIRA DE MELLO;TRF - TERCEIRA REGIÃO;21/11/2023;"E M E N T A PROCESSUAL CIVIL E PREVIDENCIÁRIO. AGRAVO DE INSTRUMENTO. ÓBITO DO SEGURADO. CUMPRIMENTO DE SENTENÇA. RECEBIMENTO DO CRÉDITO PELOS PENSIONISTAS E SUCESSORES. ART. 112 DA LEI 8.213/1991. - Induvidosa a existência de pensionista habilitada, trata-se de circunstância que autoriza concluir ser ela credora do valor principal devido no cumprimento de sentença, em obediência à disposição contida na Lei de Benefícios de que ""o valor não recebido em vida pelo segurado só será pago aos...";Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região 8ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5010036-25.2022.4.03.0000 RELATOR: Gab. 27 - DES. FED. THEREZINHA CAZERTA AGRAVANTE: ALOYSIO CARLOS ROSAS PINTO, ALVARO ANTONIO PINTO JUNIOR, JOSE ALBERTO ROSAS PINTO Advogado do(a) AGRAVANTE: ELEONORA DE PAOLA FERIANI - SP152778-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS INTERESSADO: SERIACA LOPES BALDONADO Advogado do(a) INTERESSADO: LUIZA SEIXAS MENDONCA - SP280955-N OUTROS...;Parcialmente deferido
